Sie befreit Emily aus den Klauen des Rebellengenerals und die beiden gelangen zum Flugfeld .	Klauen	5	Fem
Der kunsthistorische Beitrag Juliane von Fircks zur Qualität der aus Stuck geformten Skulptur Anna Selbdritts in der Kirche St. Nikolai zu Stralsund im gleichnamigen Sachbuch ergab eine neue zeitliche Datierung der Entstehung der Plastik .	Stuck	10	Masc
Egenberger hält auch Konzessionen für Linien	Konzessionen	3	Fem
Im Juni und Juli 2007 war sie als Jekylls Assistentin Katherine Reimer in der BBC - Miniserie Jekyll zu sehen .	Miniserie	16	Fem
Dabei wird die Steinoberfläche aufgehellt .	Steinoberfläche	3	Fem
Ihnen gemeinsam ist eine genetisch bedingte Veränderung der Eiweißmoleküle ( Proteine ) , die den Ionentransport durch die Zellmembranen des Herzmuskels regulieren .	Ionentransport	15	Masc
Davon wohnten 72 Personen in Sammelunterkünften , die anderen Einwohner lebten in 963 Haushalten und 659 Familien .	Haushalten	13	Masc
Diese Konstruktion ließ sich nicht mit einem Katalysator verbinden .	Konstruktion	1	Fem
Das Leitthema erscheint nun marschartig - triumphal im C - Dur des vollen Orchesters und führt den formal ein Sonatenrondo bildenden Satz " im Tonfall von Wagners Meistersingern " zur Schlussapotheose .	Leitthema	1	Neut
Trotz ihres möglichen Nutzens im psychotherapeutischen Prozess sollten projektive Testverfahren aus testpsychologischer Sicht nicht zur Objektivierung und Bewertung von Persönlichkeit , zum Beispiel in Auswahlsituationen eingesetzt werden .	Auswahlsituationen	24	Fem
Der Abscheidegrad ( engl. separation efficiency ) oder Trenngrad beschreibt in der Verfahrenstechnik die Wirksamkeit eines Trennverfahrens .	Trenngrad	8	Masc
Da man bereits den Bau der neuen evangelischen Kirche mit einem neuen Pfarrhaus am Ortsrand plante , erwarb die Gemeinde das Gebäude im Jahr 1844 und baute es zu einem Armenhaus um .	Armenhaus	30	Neut
Der britische Grafikdesigner Peter Saville übernahm die gesamte künstlerische Gestaltung vom Entwurf der Album - und Single - Cover über die Ausstattung der Musikvideos bis zum Aufbau des Bühnenbildes für die Liveauftritte der Band .	Musikvideos	23	Neut
Neben fünf Cashes bei der World Series of Poker ( WSOP ) konnte er bei der European Poker Tour ( EPT ) , bisher neun Preisgeld - Platzierungen erzielen .	Cashes	2	Masc
Er gab sein Einverständnis für ein Funkspiel , gab an die Zentrale ein Alarmsignal und floh am 18 .	Einverständnis	3	Neut
Lauth war Bankier und von 1871 bis 1873 Bürgermeister von Straßburg .	Bankier	2	Masc
Die Kiefernrüssler ( Pissodes ) sind eine Gattung aus der Familie der Rüsselkäfer .	Rüsselkäfer	12	Masc
Styrum liegt im Stadtbezirk Rechtsruhr - Nord und grenzt an den ebenfalls geteilten Stadtteil Dümpten , Altstadt II , an Speldorf , sowie an die Oberhausener Stadtteile Alstaden und Styrum .	Stadtteile	26	Masc
Seit 2010 wird der Steinbruch als Geotop genutzt und ist im Rahmen von Führungen für die Öffentlichkeit zugänglich .	Führungen	13	Fem
Die Ausläufer produzierten in erhöhten Lagen Windböen von bis zu 95 km / h und ergaben auch leichte Regenfälle .	Ausläufer	1	Masc
Bei bemannten Raketen ermöglicht der Versorgungsturm auch den Astronauten über einen eingebauten Aufzug und einen wegklappbaren Steg den Zugang zum Raumschiff .	Steg	16	Masc
Neben Brot werden auch Blechkuchen und Plätzchen gebacken .	Blechkuchen	4	Neut
Die Fortezza von Rethymno ist eine Festungsruine innerhalb des Stadtgebiets von Rethymno an der Nordküste der griechischen Mittelmeerinsel Kreta .	Mittelmeerinsel	17	Fem
Die Schmiede gehörte zu den Wirtschaftsgebäuden eines 1763 errichteten Hofs .	Hofs	9	Masc
Leider wird es hier mit dem Nichtraucherschutz nicht so genau genommen .	Nichtraucherschutz	6	Masc
Moderiert wurde die Sendung von Schauspieler und Entertainer Christian Ulmen .	Schauspieler	5	Masc
Im April 2007 veröffentlichte Der Spiegel den Vorabdruck eines Buches des Belgiers Jef d' Hont , der von 1992 bis 1996 für das Team Telekom als Masseur arbeitete , in dem er der Mannschaft organisiertes Doping vorwarf .	Belgiers	11	Masc
Ein 2/45tel Anteil der Stadt geht an die Bäder der Allianz in der Wilhelmstraße 8 . )	Bäder	8	Neut
Als sich die kambodschanischen Behörden weigerten , das geforderte Lösegeld zu zahlen , wurden die Geiseln von den Entführern ermordet .	Entführern	18	Masc
Thomas Collmer zufolge entwickelte sich Morrison immer stärker zur Kristallisationsfigur für unterschwellige Sehnsüchte vieler Doors - Anhänger , die eigene Rollenerwartungen stellvertretend auf der Bühne ausgelebt sehen wollten ( " Stellvertreter - Imago " ) .	Sehnsüchte	12	Fem
Darüber hinaus läuft die chemische Freisetzung von Wasserstoff aus dem N - Ethylcarbazol ohne weitere Hilfsmittel vergleichsweise langsam ab , was eine Fahrzeugbeschleunigung , wie sie im Automobilbau erwartet wird , nicht zustandekommen lässt .	Hilfsmittel	15	Neut
Das Adjektiv postkommunistisch kann jedoch Verschiedenes bedeuten .	Verschiedenes	5	Neut
Er wird allerdings nicht geteilt wie bei der Przewalskigazelle , welche früher als eine Unterart der Tibetgazelle angesehen wurde .	Unterart	14	Fem
Das Seenotrettungsboot ist mit Funkanlagen , Farb - Kartenplotter , Echolot , Radar , GPS , DGPS , Fremdlenzpumpe und einer Bergungspforte ausgestattet .	Funkanlagen	4	Fem
Viele Funktionen sind in heutigen Brennprogrammen selbstverständlich , in Feurio !	Brennprogrammen	5	Neut
Diese Fortsätze waren sieben bis elf Mal höher als die Rückenwirbel , die sie trugen .	Rückenwirbel	10	Fem
In diesen Endemiegebieten ist die einheimische erwachsene Bevölkerung durch mehrfache , inapparente Infektionen immun , wohingegen Kinder oder einreisende Touristen am Phlebotomusfieber erkranken können .	Phlebotomusfieber	21	Neut
Später lag der Schwerpunkt seiner künstlerischen Tätigkeit beim Schauspiel .	Tätigkeit	6	Fem
Protagonistin der Kriminalserie ist eine junge Frau , die mit Unterstützung ihrer Mutter , der Fürstin Takacz - Alambary , Verbrechen von internationaler Bedeutung verhindert oder aufklärt .	Protagonistin	0	Fem
Unmittelbar an der Südgrenze liegen Tennis - und Fußballplätze .	Südgrenze	3	Fem
Wegen der erhöhten Beanspruchung durch den Wagenverkehr musste 1674 ein Steinbett gelegt werden , was damals noch nicht üblich war .	Steinbett	10	Neut
Der Axel Springer Verlag hatte kürzlich auf einen Einstieg verzichtet .	Einstieg	8	Masc
Als weiteren Hinweis kann man die Tatsache werten , dass Merkur als sonnennächster Planet in der Frühzeit des Sonnensystems einem intensiven Bombardement durch kleinere Himmelskörper ausgesetzt war .	Planet	13	Masc
Ich war schon in vielen Cafés in aller Herren Länder , aber mit diesen herrlichen Torten und Kuchen muss sich das Café am Rosengarten vor keinem davon verstecken .	Torten	15	Masc
Es wurden Rillenschienen der Bauart Phoenix 2a mit einem Metergewicht von 24 Kilogramm verwendet .	Rillenschienen	2	Fem
Ivan Turina wurde 2006 durch den kroatischen Fußballnationaltrainer Zlatko Kranjčar in den Kader der kroatischen A - Nationalmannschaft für ein Turnier in Hong Kong berufen und bestritt dort sein erstes Länderspiel für sein Heimatland .	Turnier	20	Neut
Es entstand aus dem Zusammenschluss der Porzellanwelt Selb ( mit dem Europäischen Industriemuseum für Porzellan , dem Europäischen Museum für Technische Keramik und dem Rosenthal Museum ) und dem Deutschen Porzellanmuseum in Hohenberg an der Eger .	Zusammenschluss	4	Masc
Nach Beendigung des Glaszuschnittes begann das Bemalen .	Bemalen	6	Neut
Trotzdem blieb das Frame - Format , insbesondere der Frame - Header und die für die Kollisionserkennung vorgeschriebene minimale Frame - Länge , bis hinauf zu 10-GBit/s-Ethernet , unverändert .	Format	5	Neut
Des weiteren war das Zimmer wohl ein ehemaliges Rauchrzimmer , in dem es derartig nach altem Rauch stank , dass es einem bei betreten des Raumes den Atem verschlug .	betreten	23	Masc
Gruppe unterscheidet ) , und allen anderen möglichen Endungen ( " - re " , " - oir " , " - eindre " , " - endre " usw . )	Endungen	8	Fem
`` Ein bedauerlicher Rückschritt in die Steinzeit des Naturschutzes '' , kommentiert Naturschützer und Kletterer Sander .	Kletterer	14	Masc
Jahrhunderts bis zum Reichsdeputationshauptschluss im Jahr 1803 und gehörte von 1512 an zum Kurrheinischen Reichskreis .	Reichsdeputationshauptschluss	3	Masc
Das Wappen zeigt in Silber auf grünem Boden , der mit einem silbernen Pflugmesser ( Sech ) belegt ist , ein rotes Haus .	Silber	4	Neut
Revisionssicherheit schließt sichere Abläufe , die Organisation des Anwenderunternehmens , die ordnungsgemäße Nutzung , den sicheren Betrieb und den Nachweis in einer Verfahrensdokumentation ein .	Anwenderunternehmens	8	Neut
Wenige Jahre vor dem Ersten Weltkrieg war das Bankhaus Schoeller neben dem Handel , der Verwahrung und Finanzierung von Wertpapieren auch sehr aktiv bei Börseneinführungen und Kapitalerhöhungen von Aktiengesellschaften an der Wiener Börse .	Bankhaus	8	Neut
Die Reihe BBÖ ET 30 war ein elektrisch angetriebener Gepäcktriebwagen der BBÖ .	Gepäcktriebwagen	9	Masc
Das Album wurde komplett von Azad produziert und genießt durch minimalistische Beats , harte Wortwahl , ausgeklügelte Raptechniken und eine große Liste von Gastrappern bis heute Kultstatus unter Fans .	Gastrappern	23	Masc
Zum einen gehören Nüsse zu ihren Lieblingsspeisen und so ist es möglich , dass sie dazu beigetragen haben , dass sie Harthölzer wie Walnuss , Kastanien oder Eichen zugunsten von Kiefern an ihrer Ausbreitung hinderten .	Nüsse	3	Masc
Ein Wettkampf abgebrochen , wenn eine Mannschaft sechs Punkte erreicht hatte .	Wettkampf	1	Masc
Während er in den ersten beiden Fällen Stammspieler war , der in allen Begegnungen mitwirkte , kam er 1970 bei der WM im eigenen Land nicht mehr zum Einsatz .	Stammspieler	7	Masc
Nachdem er sich in der Profimannschaft zu keinem Zeitpunkt einen Stammplatz erkämpfen konnte , gab er bekannt , dass er den FC Kopenhagen zum Jahresende verlassen werde .	Jahresende	24	Neut
Seine Vorgänger als Vorsitzender des Nationalrats waren Abdelbaset Sieda und Burhan Ghaliun .	Vorsitzender	3	Masc
Auf dem Querbalken steht die Schrift : " Dieses Kreuzzeichen wird am Himmel erscheinen , wenn der Herr kommt zu richten " ( Matthäus XXIV , 30 ) .	Kreuzzeichen	9	Neut
Teilweise sei das Konzept bereits erfolgreich in der Sozial - und Wirtschaftsordnung der EU verwirklicht .	Wirtschaftsordnung	11	Fem
Felszeichnungen aus Kårstad ( Nordfjord ) deuten darauf hin , dass die Seitenplanken in der Folgezeit direkt am Steven befestigt wurden , so dass das Querbrett entfiel .	Seitenplanken	12	Fem
Er ist Gastdirigent bei Dirigierkursen , Dozent bei Festivals und Juror diverser Chorwettbewerbe sowie mit zahlreichen Rundfunk - , Fernseh - und CD - Produktionen .	Festivals	8	Neut
Die 1992 eröffnete Strecke wurde als erste spanische Bahnstrecke nicht in Breit - , sondern in Normalspur ausgeführt .	Bahnstrecke	8	Fem
Überbleibsel des Farbenreizens sind die vier Null - Spiele , die bis heute unabhängig von der Lage der Buben rein nach ihrem Grundwert ausgereizt und abgerechnet werden .	Farbenreizens	2	Neut
Auf dem südlichen Teil der Insel an der Ludwigsbrücke befand sich ursprünglich ein Holzgarten ( Lagerplatz für das von Flößen angelieferte Holz ) , später ein Militärarsenal .	Holz	21	Neut
Noch vor dem unerwarteten Aufstieg Ahlens in der Regionalliga - Saison 2007 / 08 wechselte er für ein Jahr zu Rot - Weiss Essen , wo wiederum Heiko Bonan sein Trainer war .	Regionalliga	8	Fem
Die Operation wird in Vollnarkose mit Intubation und Beatmung durchgeführt .	Intubation	6	Fem
Die Wellenlinie steht für die Donau , an der Niederalteich liegt .	Wellenlinie	1	Fem
Obwohl er oft von Verletzungen zurückgeworfen wird , ist er mittlerweile eine feste Größe in seinem Verein und in der nigerianischen Nationalelf .	Größe	13	Fem
Das fertige Arzneimittel enthält ferner als Hilfsstoffe Polysorbat 80 , Natriumchlorid , Dinatriumhydrogenphosphat , Natriumdihydrogenphosphat und Wasser für Injektionszwecke .	Arzneimittel	2	Neut
Rader vergleicht Friedrichs Regierungsstil mit der eines Tyrannen , denn eine " echte Mitwirkung von großen Baronen oder anderen Machtträgern ist selten zu spüren " .	Tyrannen	7	Masc
So werden beispielsweise Kokos - und Palmöl für Tenside ( zum Beispiel Zuckertenside ) genutzt , die in der Waschmittelindustrie , aber auch im Bereich der Kosmetika und Pharmaprodukte Verwendung finden .	Waschmittelindustrie	19	Fem
Die Flugzeugnase ( also die Flugzeuglängsachse ) wird dazu etwas in den Wind gedreht .	Flugzeugnase	1	Neut
Zur Visualisierung von Unternehmensdaten in Form von Diagrammen ( zum Beispiel Gantt - Diagramme , Fluss - Diagramme ) oder Netzplänen dienen Visualisierungsprogramme .	Visualisierungsprogramme	22	Neut
Sie konnte mit der Single in Großbritannien Platz 2 erreichen , im Jahr 2008 in den Vereinigten Staaten Platz 1 der Billboard Hot Dance Airplay Charts und sich auch im deutschsprachigen Raum in den Charts platzieren .	Charts	34	Masc
Albert Joseph Moores frühe Werke wie Elijah 's Sacrifice waren geprägt von den Präraffaeliten .	Präraffaeliten	13	Fem
Nach zwei Realfilmen als Regisseur zu Beginn der 1930er Jahre emigrierte der Pazifist , der im Ersten Weltkrieg als Hauptmann der Artillerie gekämpft hatte , nach Frankreich und wurde von Jean Renoir als Assistent verpflichtet .	Pazifist	12	Masc
Er erschließt auf knapp 23 km ² Fläche im Norden der Insel hauptsächlich Regenwald und wurde zum Schutz der Artenvielfalt eingerichtet .	Fläche	7	Fem
Die Gleichnisse Jesu würden so am Kreuz entschlüsselt , damit würden sie zum Mysterium des Kreuzes , zum Gottesgeheimnis Jesu gehören .	Gleichnisse	1	Neut
Halbey führte dazu in den 1970er Jahren über mehrere Jahre anhand der Nachtküche Untersuchungen des Textverständnisses von Vorschulkindern durch .	Untersuchungen	13	Fem
Arnold Bodes umfangreicher Nachlass befindet sich im documenta Archiv Kassel .	Nachlass	3	Masc
Hauptgrund der Reise ist jedoch das Treffen mit der Georgischen Arbeiterpartei ( unter anderem vertreten durch Schalwa Natelaschwili ) und das Abschließen von bilateralen Verträgen , die die Zusammenarbeit der beiden Parteien beschließen .	Hauptgrund	0	Masc
Er gilt als Mitbegründer der allgemeinen Topologie und lieferte wesentliche Beiträge zur allgemeinen und deskriptiven Mengenlehre , zur Maßtheorie , Funktionalanalysis und Algebra .	Funktionalanalysis	20	Fem
Als Polizist hat er während seiner Geschlechtsangleichung auf seiner Dienststelle mit offenen Karten gespielt .	Polizist	1	Masc
Er bezeichnet das Forschungsgebiet als kohomologische Physik .	Forschungsgebiet	3	Neut
Allerdings gab sie ihre Idee auf Grund des permanenten öffentlichen Spotts bald wieder auf .	Spotts	10	Masc
Auf den Gütern richtete die Sowjetarmee Kolchosen ein .	Kolchosen	6	Fem
Nachdem Hans von Tschischwitz , der mit Helena von Pannwitz aus Rengersdorf verheiratet war , 1633 ohne männliche Nachkommen starb , fiel sein Schwenzer Anteil als erledigtes Lehen durch Heimfall an den böhmischen König Ferdinand III .	Lehen	27	Neut
Während dieser Zeit ließ er sich in Deutschland durch seine Söhne vertreten .	Söhne	10	Masc
Dadurch entstehen drei verschiedene Dimensionen : Natur , Mystik und Rationalität , die die ontologischen Kategorien Werden , Nicht - Sein und Sein verkörpern .	Kategorien	15	Fem
Sie ist eine politische Bloggerin und Internetaktivistin , die sich für Menschenrechte und gegen Zensur einsetzt .	Bloggerin	4	Fem
Zu nennen ist hier vor allem die tägliche Verbindung Aue - Berlin sowie in den 1960er Jahren die Schnellzugverbindung mit Kurswagen von Berlin nach Cranzahl .	Schnellzugverbindung	18	Fem
Eine Möglichkeit ist , dass dem Spieler zu dem Rennergebnis 5 , 10 oder 20 Sekunden addiert werden .	Rennergebnis	9	Neut
Das Sakralgebäude ist im Stil der klassischen Moderne errichtet und wegen des Glockenträgers und des Pultdaches als Kirche erkennbar .	Sakralgebäude	1	Neut
Als er 1974 zur Deutschen Post wechselte , wurde die inoffizielle Arbeit abgebrochen , weil er in dieser Funktion ohnehin offizielle Kontakte zur Staatssicherheit unterhielt .	Staatssicherheit	23	Fem
Daniela Schenks Bücher sind Liebesromane ( insbesondere zwischen Frauen ) , die sich durch ( Sprach - ) Witz und Humor auszeichnen .	Liebesromane	4	Masc
Die Gemeinde Andreis liegt in Nordost - Italien in der Region Friaul - Julisch Venetien .	Nordost	5	Neut
Auch in der Kommunikation mit den Behörden sind heute vielfach Mobiltelefone im Einsatz .	Mobiltelefone	10	Neut
In der Bildmitte , rechts von der Synagoge , die Villa Gfrörer .	Bildmitte	2	Fem
Dewey wurde später mit einer Beförderung ausgezeichnet und in den Rang des Admiral of the Navy erhoben , den zuvor noch niemand in der Geschichte der United States Navy innehatte .	Rang	10	Masc
Da jeder Bahnhof einen Zugabfertiger hatte und das Abfahrtsignal vom Fahrersitz erkennbar war , konnten die Aus - und Einstiegszeiten sehr kurz gehalten werden .	Abfahrtsignal	8	Neut
Es steigerte den Erfolg der Band , erreichte die englischen Charts und schaffte es in Schweden bis auf Platz 27 .	Charts	10	Masc
In den 1950ern verfiel das Gebäude zunehmend und wurde 1972 von Fans vor dem beabsichtigten Abriss bewahrt .	Abriss	15	Masc
Hohenegg und Agnes besuchen das Etablissement " Madame Elvira " .	Etablissement	5	Neut
Er verfasste bis Stand Anfang 2012 etwa 150 Publikationen in seinen Forschungsschwerpunkten .	Publikationen	8	Fem
Verbesserung der Wasserqualität durch Sauerstoffaufnahme .	Wasserqualität	2	Fem
Der Fränkische Tag ( Abkürzung : FT ) ist mit einer Auflage von etwa 70.000 Exemplaren eine der größten Tageszeitungen Oberfrankens und hat seinen Sitz in Bamberg .	Tageszeitungen	19	Fem
Bei fortschreitender Aufladung sinkt der Ladestrom wegen der kleiner werdenden Spannungsdifferenz zwischen Akkumulator und Ladegerät .	Ladegerät	14	Neut
Der Geruch , der von dem zur Blütezeit gebildeten Alkaloid Triglochinin stammt , wehrt Pflanzenfresser ab .	Pflanzenfresser	14	Neut
Er wurde dort nur einmal auf einen künftigen Davidspross ( 4Q PB ) , sonst immer auf einen künftigen Hohenpriester bezogen .	Hohenpriester	19	Masc
Sein Sohn Johann Adam erbaute 1766 das Jagdschloss im Barockstil speziell für den Besuch des Kaisers Josef II .	Barockstil	9	Masc
Die neue Verwaltungsstruktur mit den Beamten aus dem sizilianischen Reichsteil sahen die Lombarden als Tyrannei des Kaisers und als Verletzung der städtischen Autonomie an , während Friedrich in Mittelitalien auf eine positivere Stimmung stieß .	Kaisers	16	Masc
Charlotte , das Zentrum der Waterford Township , liegt auf 41 ° 57'36 " nördlicher Breite und 90 ° 27'54 " westlicher Länge und erstreckt sich über 1,49 km ² .	km	28	Masc
Da keine kausale Therapie für Gelbfieber bekannt ist , sind neben Impfprogrammen insbesondere Maßnahmen zur Kontrolle der übertragenden Gelbfiebermücke in den betroffenen Ländern von großer Bedeutung .	Gelbfiebermücke	18	Neut
Das Taufbecken wurde abgedeckt .	Taufbecken	1	Neut
Die neuere Anlage aus dem 16 .	Anlage	2	Fem
Die Flagge ist grün -- weiß -- grün ( 1:4:1 ) gestreift ( Querform : Streifen waagerecht verlaufend , Längsform : Streifen senkrecht verlaufend ) und mittig mit dem Gemeindewappen belegt .	Längsform	19	Fem
Auch kann es beim " Kristellern " zu Uterusrupturen kommen .	Kristellern	5	Neut
Die Säulen im Kirchenschiff tragen insgesamt zwölf aufgemalte Weihekreuze .	Kirchenschiff	3	Neut
Weiterhin ist eine Patentrecherche nach vorbekanntem Stand der Technik bei der Beurteilung der Erfolgsaussichten einer Patentanmeldung hilfreich .	Patentanmeldung	15	Fem
Er war unter anderem in ständerätlichen Militär - , Aussenwirtschafts - und Bundesbahnkommisionen und amtete als Präsident der Finanzdelegation .	Bundesbahnkommisionen	12	Fem
2002 kehrte er für eine Spielzeit zu Umeå FC zurück , der in die Drittklassigkeit abgestiegen war .	Drittklassigkeit	14	Fem
Die Tommy Hilfiger Corporation ist ein vom amerikanischen Modedesigner Tommy Hilfiger 1984 gegründetes , international operierendes Modeunternehmen .	Modeunternehmen	16	Neut
Die Nektarschüppchen besitzen eine Länge von 0,9 bis 1,4 Millimetern und sind 1,1 bis 1,6 Millimeter breit .	Nektarschüppchen	1	Neut
Auenböden sind holozänen Ursprungs und finden sich in den Tälern von Fließgewässern .	Tälern	9	Neut
Anschließend betätigte er sich in einer Veranstaltungsagentur als Leiter des Sportmarketings .	Sportmarketings	10	Masc
Durch die Schließung der Volkseigenen Betriebe nach der deutschen Wiedervereinigung verlor die Stadt in den neunziger Jahren erheblich an Wirtschaftskraft und Einwohnern .	Einwohnern	21	Masc
Es kristallisiert im kubischen Kristallsystem mit der chemischen Zusammensetzung Cu26V2 ( Sn , As , Sb ) 6S32 und bildet bis zu 1 μm große rundliche Körner von rotbrauner Farbe .	Zusammensetzung	8	Fem
Der Testpilot meinte , dass man das Fahrwerk um 20 cm nach hinten versetzen sollte .	Fahrwerk	7	Neut
Somit wirkten das Ausblenden des thematischen Zusammenhangs mit sexueller Orientierung einerseits und der Bloßstellung andererseits ( auch das strahlte nach und nach auf den englischsprachigen Raum aus ) zusammen .	Orientierung	9	Fem
Suzuki setzt bei der GSX - R 1000 von jeher auf das bewährte Motorenkonzept , einen flüssigkeitsgekühlten Reihenvierzylinder - Motor mit zwei obenliegenden Nockenwellen und je vier Titan - Ventilen pro Zylinder .	Zylinder	31	Masc
Dabei werden im Wesentlichen zwei Prinzipien verwendet , irimi und tenkan .	Prinzipien	5	Neut
Das Markengrabbing ist das Reservieren von Marken ohne eigene Nutzungsabsicht , um vom Inhaber des gleichen Unternehmensnamens oder einer Marke ein Lösegeld für die Freigabe oder Übertragung zu verlangen .	Unternehmensnamens	16	Neut
Obwohl er oft von Verletzungen zurückgeworfen wird , ist er mittlerweile eine feste Größe in seinem Verein und in der nigerianischen Nationalelf .	Nationalelf	21	Fem
Anders als der Regionalbahnhof für die S - Bahn und andere Eisenbahnzüge war dieser " People - Mover " beim Bau des Terminals 1 nicht vorgesehen und wurde auch erst mit dem Bau des zweiten Terminals erforderlich .	Regionalbahnhof	3	Masc
Diese Personen müssen bedürftig und unbescholten sein und in einem Ort wohnen , der bis 1806 der Landeshoheit der Fürsten zu Hohenlohe unterstand .	Landeshoheit	17	Fem
Urkunden , Amtsbücher und Akten wurden aus dem Hauptarchiv des Sachsen - Ernestinischen Gesamthauses Weimar und ehemaligen Klöstern übernommen .	Urkunden	0	Fem
Der westliche Eingang des Tunnels , an dem ursprünglich der Märjelensee lag , liegt in einer Höhe von 2347 Metern .	Eingang	2	Masc
